split,tier,method,metric,mean,median,standard_deviation,systems
truth90_validation,all,QField-Dyn,Phys_common_heavy.assessed_geometry_valid,0.3572222222222222,0.24375,0.359848291310451,90
truth90_validation,all,Linear,Phys_common_heavy.assessed_geometry_valid,0.03722222222222222,0.0,0.058689389538863365,90
truth90_validation,all,NeuralMD,Phys_common_heavy.assessed_geometry_valid,0.5741666666666667,0.6,0.34931111981579727,90
truth90_validation,all,QField-Dyn,Phys_common_heavy.bond_mean_squared_excess,6.713735831933547e-06,6.819663456193399e-08,2.5245422320413896e-05,90
truth90_validation,all,Linear,Phys_common_heavy.bond_mean_squared_excess,10.656391318121997,0.4702129986388629,27.12103755177243,90
truth90_validation,all,NeuralMD,Phys_common_heavy.bond_mean_squared_excess,0.0012295436480365578,2.2883096723861082e-06,0.004471629755213574,90
truth90_validation,all,QField-Dyn,Phys_common_heavy.bond_violations,4.008611111111112,1.55625,6.8722881894916,90
truth90_validation,all,Linear,Phys_common_heavy.bond_violations,18.821388888888887,15.0625,16.401805108896163,90
truth90_validation,all,NeuralMD,Phys_common_heavy.bond_violations,2.3911111111111114,0.45,3.9743985148612535,90
truth90_validation,all,QField-Dyn,Phys_common_heavy.ligand_environment_overlap_violations,0.1852777777777778,0.0,0.7460207587824431,90
truth90_validation,all,Linear,Phys_common_heavy.ligand_environment_overlap_violations,2.656111111111111,1.43125,3.4092705756953534,90
truth90_validation,all,NeuralMD,Phys_common_heavy.ligand_environment_overlap_violations,0.0,0.0,0.0,90
truth90_validation,all,QField-Dyn,Phys_common_heavy.ligand_self_overlap_violations,0.01513888888888889,0.0,0.11860753495063531,90
truth90_validation,all,Linear,Phys_common_heavy.ligand_self_overlap_violations,0.11847222222222221,0.0,0.3722616676743999,90
truth90_validation,all,NeuralMD,Phys_common_heavy.ligand_self_overlap_violations,0.0,0.0,0.0,90
truth90_validation,all,QField-Dyn,Phys_common_heavy.local_configuration_flips,0.0,0.0,0.0,90
truth90_validation,all,Linear,Phys_common_heavy.local_configuration_flips,0.0,0.0,0.0,90
truth90_validation,all,NeuralMD,Phys_common_heavy.local_configuration_flips,0.0,0.0,0.0,90
truth90_validation,all,QField-Dyn,Phys_common_heavy.severe_overlap_mean_squared,0.00023142903248102767,0.0,0.0009741858813656505,90
truth90_validation,all,Linear,Phys_common_heavy.severe_overlap_mean_squared,0.011572003247907239,0.004262223758879132,0.015324530160404953,90
truth90_validation,all,NeuralMD,Phys_common_heavy.severe_overlap_mean_squared,0.0,0.0,0.0,90
truth90_validation,all,QField-Dyn,Phys_v2.assessed_tail_valid_frame_fraction,0.9212499999999999,1.0,0.16613216023070715,90
truth90_validation,all,Linear,Phys_v2.assessed_tail_valid_frame_fraction,0.023333333333333334,0.0,0.058815556300364516,90
truth90_validation,all,QField-Dyn,Phys_v2.bonded_distribution_comparison.angle.mean_wasserstein,5.420765759679049,5.3699562758889545,0.8857842200517186,90
truth90_validation,all,Linear,Phys_v2.bonded_distribution_comparison.angle.mean_wasserstein,14.201791507174274,11.720367815670926,6.259779030982875,90
truth90_validation,all,QField-Dyn,Phys_v2.bonded_distribution_comparison.angle.predicted_constraint_variance_mean,38.556998024092636,37.61117219090424,14.909224669614796,90
truth90_validation,all,Linear,Phys_v2.bonded_distribution_comparison.angle.predicted_constraint_variance_mean,51.9116191795854,43.847980926666196,39.52307450985867,90
truth90_validation,all,QField-Dyn,Phys_v2.bonded_distribution_comparison.angle.predicted_within_path_variance_mean,38.556998024092636,37.61117219090424,14.909224669614796,90
truth90_validation,all,Linear,Phys_v2.bonded_distribution_comparison.angle.predicted_within_path_variance_mean,51.9116191795854,43.847980926666196,39.52307450985867,90
truth90_validation,all,QField-Dyn,Phys_v2.bonded_distribution_comparison.angle.reference_constraint_variance_mean,12.937307084235353,12.9380005365587,1.8400601504754066,90
truth90_validation,all,Linear,Phys_v2.bonded_distribution_comparison.angle.reference_constraint_variance_mean,12.937307084235353,12.9380005365587,1.8400601504754066,90
truth90_validation,all,QField-Dyn,Phys_v2.bonded_distribution_comparison.bond.mean_wasserstein,0.04192722105937906,0.040528609126503884,0.0075366390152769224,90
truth90_validation,all,Linear,Phys_v2.bonded_distribution_comparison.bond.mean_wasserstein,2.143592091470769,0.7879840461264184,2.9677726527158907,90
truth90_validation,all,QField-Dyn,Phys_v2.bonded_distribution_comparison.bond.predicted_constraint_variance_mean,0.0018491465018074455,0.001814067039929632,0.0008158149500993707,90
truth90_validation,all,Linear,Phys_v2.bonded_distribution_comparison.bond.predicted_constraint_variance_mean,6.850895105342579,0.45810455654044124,14.08647043885202,90
truth90_validation,all,QField-Dyn,Phys_v2.bonded_distribution_comparison.bond.predicted_within_path_variance_mean,0.0018491465018074455,0.001814067039929632,0.0008158149500993707,90
truth90_validation,all,Linear,Phys_v2.bonded_distribution_comparison.bond.predicted_within_path_variance_mean,6.850895105342579,0.45810455654044124,14.08647043885202,90
truth90_validation,all,QField-Dyn,Phys_v2.bonded_distribution_comparison.bond.reference_constraint_variance_mean,0.000598154002825779,0.0006045057978472934,9.032670379473107e-05,90
truth90_validation,all,Linear,Phys_v2.bonded_distribution_comparison.bond.reference_constraint_variance_mean,0.000598154002825779,0.0006045057978472934,9.032670379473107e-05,90
truth90_validation,all,QField-Dyn,Phys_v2.chemistry.checked_centres,0.0,0.0,0.0,90
truth90_validation,all,Linear,Phys_v2.chemistry.checked_centres,0.0,0.0,0.0,90
truth90_validation,all,QField-Dyn,Phys_v2.extra_mean_squared_severity.angle_degrees,0.1853287400921068,9.812111094000946e-06,0.6233716827468898,90
truth90_validation,all,Linear,Phys_v2.extra_mean_squared_severity.angle_degrees,213.16531280696307,75.37905964915777,231.459572392868,90
truth90_validation,all,QField-Dyn,Phys_v2.extra_mean_squared_severity.bond_relative,3.551101092007419e-06,1.6013101237398848e-09,1.5067244904219229e-05,90
truth90_validation,all,Linear,Phys_v2.extra_mean_squared_severity.bond_relative,17.84046483636916,1.3086834258023776,36.53279983539913,90
truth90_validation,all,QField-Dyn,Phys_v2.extra_mean_squared_severity.environment_compression,-0.0003828443672443947,0.0,0.002694669273044605,90
truth90_validation,all,Linear,Phys_v2.extra_mean_squared_severity.environment_compression,0.010736195598573348,0.003257050376452913,0.014874474709709174,90
truth90_validation,all,QField-Dyn,Phys_v2.extra_mean_squared_severity.self_compression,1.522196434089893e-07,0.0,1.0402413134254353e-06,90
truth90_validation,all,Linear,Phys_v2.extra_mean_squared_severity.self_compression,1.997246458980545e-05,0.0,6.943338904432651e-05,90
truth90_validation,all,QField-Dyn,Phys_v2.families.angle_degrees.anomaly_frame_fraction,0.030416666666666665,0.0,0.09589631133724533,90
truth90_validation,all,Linear,Phys_v2.families.angle_degrees.anomaly_frame_fraction,0.8402777777777778,0.9,0.1777747298037716,90
truth90_validation,all,QField-Dyn,Phys_v2.families.angle_degrees.constraint_anomaly_fraction,0.0005754472184347066,0.0,0.0019711833908266393,90
truth90_validation,all,Linear,Phys_v2.families.angle_degrees.constraint_anomaly_fraction,0.23335961787414491,0.17133072407045008,0.1567327227787459,90
truth90_validation,all,QField-Dyn,Phys_v2.families.angle_degrees.constraint_distribution.all.count,2999.5555555555557,1625.0,3751.022605472612,90
truth90_validation,all,Linear,Phys_v2.families.angle_degrees.constraint_distribution.all.count,2999.5555555555557,1625.0,3751.022605472612,90
truth90_validation,all,QField-Dyn,Phys_v2.families.angle_degrees.constraint_distribution.all.maximum,6.641052200752581,0.48286363446010705,13.79350936396026,90
truth90_validation,all,Linear,Phys_v2.families.angle_degrees.constraint_distribution.all.maximum,56.67421901753119,56.443674817357184,26.480605632647123,90
truth90_validation,all,QField-Dyn,Phys_v2.families.angle_degrees.constraint_distribution.all.mean,0.035016841967449516,0.00493717397157302,0.0722726905757795,90
truth90_validation,all,Linear,Phys_v2.families.angle_degrees.constraint_distribution.all.mean,6.325670443316114,3.647720312483383,5.1148395956062,90
truth90_validation,all,QField-Dyn,Phys_v2.families.angle_degrees.constraint_distribution.all.p50,0.0,0.0,0.0,90
truth90_validation,all,Linear,Phys_v2.families.angle_degrees.constraint_distribution.all.p50,1.4362764488725133,0.0,2.6731573492354057,90
truth90_validation,all,QField-Dyn,Phys_v2.families.angle_degrees.constraint_distribution.all.p90,0.03693188352755122,0.0,0.13206162658955514,90
truth90_validation,all,Linear,Phys_v2.families.angle_degrees.constraint_distribution.all.p90,20.549427959268886,13.708128358595168,15.319826601204142,90
truth90_validation,all,QField-Dyn,Phys_v2.families.angle_degrees.constraint_distribution.all.p95,0.10204156828067484,0.0,0.2692989092423342,90
truth90_validation,all,Linear,Phys_v2.families.angle_degrees.constraint_distribution.all.p95,29.196430869769443,21.31550871229823,19.194349756319887,90
truth90_validation,all,QField-Dyn,Phys_v2.families.angle_degrees.constraint_distribution.all.p99,0.781423514825969,0.08768463863209486,1.7837062471483405,90
truth90_validation,all,Linear,Phys_v2.families.angle_degrees.constraint_distribution.all.p99,44.552316352764116,38.716719987030714,24.779124513262587,90
truth90_validation,all,QField-Dyn,Phys_v2.families.angle_degrees.constraint_distribution.positive.count,279.4111111111111,35.0,782.2464609813537,90
truth90_validation,all,Linear,Phys_v2.families.angle_degrees.constraint_distribution.positive.count,1517.3444444444444,528.5,2316.697039355772,90
truth90_validation,all,QField-Dyn,Phys_v2.families.angle_degrees.constraint_distribution.positive.maximum,6.870054000778532,0.5503184033745617,13.975205198531873,87
truth90_validation,all,Linear,Phys_v2.families.angle_degrees.constraint_distribution.positive.maximum,56.67421901753119,56.443674817357184,26.480605632647123,90
truth90_validation,all,QField-Dyn,Phys_v2.families.angle_degrees.constraint_distribution.positive.mean,0.4216052098823085,0.11811367824172696,0.763430195050785,87
truth90_validation,all,Linear,Phys_v2.families.angle_degrees.constraint_distribution.positive.mean,13.506456216873575,10.813953380675706,7.042198534831215,90
truth90_validation,all,QField-Dyn,Phys_v2.families.angle_degrees.constraint_distribution.positive.p50,0.13291286022318846,0.07238184663225346,0.33396222024157535,87
truth90_validation,all,Linear,Phys_v2.families.angle_degrees.constraint_distribution.positive.p50,9.784923524128878,7.490209731998246,5.539864239796625,90
truth90_validation,all,QField-Dyn,Phys_v2.families.angle_degrees.constraint_distribution.positive.p90,1.2189328653144713,0.25278469829942674,2.4054152005090246,87
truth90_validation,all,Linear,Phys_v2.families.angle_degrees.constraint_distribution.positive.p90,31.057999546547435,25.541000094868743,16.67162385386628,90
truth90_validation,all,QField-Dyn,Phys_v2.families.angle_degrees.constraint_distribution.positive.p95,1.8395636527197154,0.3624437735532357,3.1326961097032355,87
truth90_validation,all,Linear,Phys_v2.families.angle_degrees.constraint_distribution.positive.p95,38.430831495959794,33.50199026376139,20.212037745903384,90
truth90_validation,all,QField-Dyn,Phys_v2.families.angle_degrees.constraint_distribution.positive.p99,3.1226707182953417,0.5052877730301606,4.9963767514640995,87
truth90_validation,all,Linear,Phys_v2.families.angle_degrees.constraint_distribution.positive.p99,50.740941684839484,46.35907420827856,24.41337427155328,90
truth90_validation,all,QField-Dyn,Phys_v2.families.angle_degrees.finite_mean_squared_severity,0.21552394833770214,0.0007447095329040027,0.6151063376687117,90
truth90_validation,all,Linear,Phys_v2.families.angle_degrees.finite_mean_squared_severity,213.19550801520862,75.37915802913278,231.45684115846004,90
truth90_validation,all,QField-Dyn,Phys_v2.families.angle_degrees.frame_maximum_distribution.all.count,36.666666666666664,20.0,31.08523982264671,90
truth90_validation,all,Linear,Phys_v2.families.angle_degrees.frame_maximum_distribution.all.count,36.666666666666664,20.0,31.08523982264671,90
truth90_validation,all,QField-Dyn,Phys_v2.families.angle_degrees.frame_maximum_distribution.all.maximum,6.641052200752581,0.48286363446010705,13.79350936396026,90
truth90_validation,all,Linear,Phys_v2.families.angle_degrees.frame_maximum_distribution.all.maximum,56.67421901753119,56.443674817357184,26.480605632647123,90
truth90_validation,all,QField-Dyn,Phys_v2.families.angle_degrees.frame_maximum_distribution.all.mean,1.1457605936952682,0.11969076077371676,2.8784700649140116,90
truth90_validation,all,Linear,Phys_v2.families.angle_degrees.frame_maximum_distribution.all.mean,39.438153965122865,34.95588575360776,23.479079777816057,90
truth90_validation,all,QField-Dyn,Phys_v2.families.angle_degrees.frame_maximum_distribution.all.p50,0.7202099526800428,0.05414665245137389,2.80744337615888,90
truth90_validation,all,Linear,Phys_v2.families.angle_degrees.frame_maximum_distribution.all.p50,43.52376195546692,39.445504754147834,26.635791097718425,90
truth90_validation,all,QField-Dyn,Phys_v2.families.angle_degrees.frame_maximum_distribution.all.p90,2.343562869614536,0.22395900156541645,5.825299422165216,90
truth90_validation,all,Linear,Phys_v2.families.angle_degrees.frame_maximum_distribution.all.p90,54.47794364073333,53.82212751448165,26.606645630417052,90
truth90_validation,all,QField-Dyn,Phys_v2.families.angle_degrees.frame_maximum_distribution.all.p95,3.5335176300771556,0.28606496988271257,7.838352092736217,90
truth90_validation,all,Linear,Phys_v2.families.angle_degrees.frame_maximum_distribution.all.p95,55.54275697455181,55.472781050982746,26.512584739326567,90
truth90_validation,all,QField-Dyn,Phys_v2.families.angle_degrees.frame_maximum_distribution.all.p99,5.911441313611949,0.4470157494331282,12.37939056883606,90
truth90_validation,all,Linear,Phys_v2.families.angle_degrees.frame_maximum_distribution.all.p99,56.443868739977276,56.249496064082294,26.488221626038197,90
truth90_validation,all,QField-Dyn,Phys_v2.families.angle_degrees.frame_maximum_distribution.positive.count,21.444444444444443,10.0,25.176728648063616,90
truth90_validation,all,Linear,Phys_v2.families.angle_degrees.frame_maximum_distribution.positive.count,35.84444444444444,19.0,31.217940358865572,90
truth90_validation,all,QField-Dyn,Phys_v2.families.angle_degrees.frame_maximum_distribution.positive.maximum,6.870054000778532,0.5503184033745617,13.975205198531873,87
truth90_validation,all,Linear,Phys_v2.families.angle_degrees.frame_maximum_distribution.positive.maximum,56.67421901753119,56.443674817357184,26.480605632647123,90
truth90_validation,all,QField-Dyn,Phys_v2.families.angle_degrees.frame_maximum_distribution.positive.mean,1.3021578174853896,0.1792960274460632,2.9916157479912653,87
truth90_validation,all,Linear,Phys_v2.families.angle_degrees.frame_maximum_distribution.positive.mean,40.36014168479689,35.69071536190073,23.0059210968987,90
truth90_validation,all,QField-Dyn,Phys_v2.families.angle_degrees.frame_maximum_distribution.positive.p50,0.8203970591524158,0.09513401277367606,2.87997818546607,87
truth90_validation,all,Linear,Phys_v2.families.angle_degrees.frame_maximum_distribution.positive.p50,44.32138469274449,39.864500164215784,26.03759542611896,90
truth90_validation,all,QField-Dyn,Phys_v2.families.angle_degrees.frame_maximum_distribution.positive.p90,2.6433152447219217,0.3006360968116726,5.9762201210131725,87
truth90_validation,all,Linear,Phys_v2.families.angle_degrees.frame_maximum_distribution.positive.p90,54.59807929791772,54.05208680327334,26.497263860677837,90
truth90_validation,all,QField-Dyn,Phys_v2.families.angle_degrees.frame_maximum_distribution.positive.p95,3.843917608259062,0.42687144091575635,8.062754679077113,87
truth90_validation,all,Linear,Phys_v2.families.angle_degrees.frame_maximum_distribution.positive.p95,55.60260956065624,55.514864098685564,26.458681614295024,90
truth90_validation,all,QField-Dyn,Phys_v2.families.angle_degrees.frame_maximum_distribution.positive.p99,6.285581669490237,0.5493854833770335,12.762957241167648,87
truth90_validation,all,Linear,Phys_v2.families.angle_degrees.frame_maximum_distribution.positive.p99,56.45596217414169,56.25791267362286,26.477639083205375,90
truth90_validation,all,QField-Dyn,Phys_v2.families.angle_degrees.threshold,7.474143795313909,7.474143795313908,8.93154248099203e-16,90
truth90_validation,all,Linear,Phys_v2.families.angle_degrees.threshold,7.474143795313909,7.474143795313908,8.93154248099203e-16,90
truth90_validation,all,QField-Dyn,Phys_v2.families.bond_relative.anomaly_frame_fraction,0.012638888888888889,0.0,0.05354348373459607,90
truth90_validation,all,Linear,Phys_v2.families.bond_relative.anomaly_frame_fraction,0.9766666666666666,1.0,0.058815556300364516,90
truth90_validation,all,QField-Dyn,Phys_v2.families.bond_relative.constraint_anomaly_fraction,0.0002921615520100251,0.0,0.0014377516372624192,90
truth90_validation,all,Linear,Phys_v2.families.bond_relative.constraint_anomaly_fraction,0.6818887116153644,0.7059523809523809,0.23056111481677394,90
truth90_validation,all,QField-Dyn,Phys_v2.families.bond_relative.constraint_distribution.all.count,1675.2222222222222,950.0,2063.0212533164695,90
