split,tier,reference,metric,systems,mean_difference,median_difference,lower_fraction,equal_fraction,ci95_low,ci95_high
truth90_validation,T2,Linear,Phys_v2_common_heavy.families.angle_degrees.constraint_distribution.positive.maximum,27,-36.142403784754656,-34.56826517853237,0.9629629629629629,0.0,-42.17265426221517,-29.863536591129144
truth90_validation,T2,NeuralMD,Phys_v2_common_heavy.families.angle_degrees.constraint_distribution.positive.maximum,4,-0.6817085315683875,-0.3621665678672683,0.75,0.0,-1.8840108329920016,0.20105180615410695
truth90_validation,T2,Linear,Phys_v2_common_heavy.families.angle_degrees.constraint_distribution.positive.mean,27,-11.14550987286164,-9.649889149166007,1.0,0.0,-13.07155996535647,-9.324115395107796
truth90_validation,T2,NeuralMD,Phys_v2_common_heavy.families.angle_degrees.constraint_distribution.positive.mean,4,-0.6308336717753048,-0.6102701655520045,0.75,0.0,-1.1294885469078815,-0.13217879664272822
truth90_validation,T2,Linear,Phys_v2_common_heavy.families.angle_degrees.constraint_distribution.positive.p50,27,-9.051820432660874,-7.38363172312116,1.0,0.0,-11.137345048874465,-7.291755190683298
truth90_validation,T2,NeuralMD,Phys_v2_common_heavy.families.angle_degrees.constraint_distribution.positive.p50,4,-0.6686142805710198,-0.6672386608095249,1.0,0.0,-1.191604107620619,-0.14562445352142067
truth90_validation,T2,Linear,Phys_v2_common_heavy.families.angle_degrees.constraint_distribution.positive.p90,27,-24.59628144439632,-22.610128222153627,1.0,0.0,-28.79821409269756,-20.742795588251504
truth90_validation,T2,NeuralMD,Phys_v2_common_heavy.families.angle_degrees.constraint_distribution.positive.p90,4,-1.0017992738448893,-0.9762274250559575,0.75,0.0,-1.8850849589863765,-0.11851358870340192
truth90_validation,T2,Linear,Phys_v2_common_heavy.families.angle_degrees.constraint_distribution.positive.p95,27,-30.0725215929518,-27.340065874462017,1.0,0.0,-35.13902768284061,-25.543318857706744
truth90_validation,T2,NeuralMD,Phys_v2_common_heavy.families.angle_degrees.constraint_distribution.positive.p95,4,-0.9330987533206656,-0.7824742014754819,0.75,0.0,-1.7972093890883554,-0.1228824163483841
truth90_validation,T2,Linear,Phys_v2_common_heavy.families.angle_degrees.constraint_distribution.positive.p99,27,-36.43217866594496,-34.390764661481256,1.0,0.0,-43.294820585339686,-30.24832147547486
truth90_validation,T2,NeuralMD,Phys_v2_common_heavy.families.angle_degrees.constraint_distribution.positive.p99,4,-0.798641813181121,-0.5701195869523432,0.75,0.0,-1.8682094939476048,0.042403641356584684
truth90_validation,T2,Linear,Phys_v2_common_heavy.families.angle_degrees.finite_mean_squared_severity,30,-135.36179736303674,-53.01383871878316,1.0,0.0,-209.8746376462171,-74.11931905584346
truth90_validation,T2,NeuralMD,Phys_v2_common_heavy.families.angle_degrees.finite_mean_squared_severity,30,0.29399614789665146,0.0005186959950962817,0.06666666666666667,0.1,0.007249335093303722,0.7316943972160956
truth90_validation,T2,Linear,Phys_v2_common_heavy.families.angle_degrees.frame_maximum_distribution.all.count,30,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,T2,NeuralMD,Phys_v2_common_heavy.families.angle_degrees.frame_maximum_distribution.all.count,30,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,T2,Linear,Phys_v2_common_heavy.families.angle_degrees.frame_maximum_distribution.all.maximum,30,-36.89759719202519,-34.076544162403586,0.9666666666666667,0.0,-43.59150919539415,-30.735393599453467
truth90_validation,T2,NeuralMD,Phys_v2_common_heavy.families.angle_degrees.frame_maximum_distribution.all.maximum,30,4.8728142629572115,0.30192350042192406,0.1,0.1,0.747647502105592,10.107643762243002
truth90_validation,T2,Linear,Phys_v2_common_heavy.families.angle_degrees.frame_maximum_distribution.all.mean,30,-24.041641952064346,-19.035742977283157,1.0,0.0,-29.64086812231045,-19.050319205503666
truth90_validation,T2,NeuralMD,Phys_v2_common_heavy.families.angle_degrees.frame_maximum_distribution.all.mean,30,0.9765460753374297,0.06539926549117614,0.06666666666666667,0.1,0.12893163653827272,2.425011207759933
truth90_validation,T2,Linear,Phys_v2_common_heavy.families.angle_degrees.frame_maximum_distribution.all.p50,30,-26.66317801221855,-21.718326606440517,1.0,0.0,-33.40150371224644,-20.555445857193142
truth90_validation,T2,NeuralMD,Phys_v2_common_heavy.families.angle_degrees.frame_maximum_distribution.all.p50,30,0.5463069742898536,0.001987643906517799,0.0,0.5,0.06698237580378329,1.3101315447803543
truth90_validation,T2,Linear,Phys_v2_common_heavy.families.angle_degrees.frame_maximum_distribution.all.p90,30,-37.61484902355141,-33.99541249577149,1.0,0.0,-44.55151078737403,-31.299083482581445
truth90_validation,T2,NeuralMD,Phys_v2_common_heavy.families.angle_degrees.frame_maximum_distribution.all.p90,30,1.7797975762918468,0.1689264412325347,0.1,0.13333333333333333,0.10523507010917746,4.857462185233077
truth90_validation,T2,Linear,Phys_v2_common_heavy.families.angle_degrees.frame_maximum_distribution.all.p95,30,-38.41976960790152,-34.54999911390794,0.9666666666666667,0.0,-45.05282286749854,-32.03807746632243
truth90_validation,T2,NeuralMD,Phys_v2_common_heavy.families.angle_degrees.frame_maximum_distribution.all.p95,30,2.1928549199593705,0.229871246639907,0.1,0.1,0.20439113168955533,5.711041419843733
truth90_validation,T2,Linear,Phys_v2_common_heavy.families.angle_degrees.frame_maximum_distribution.all.p99,30,-37.20203167520045,-34.930268393596776,0.9666666666666667,0.0,-43.077426253072886,-30.82602941023289
truth90_validation,T2,NeuralMD,Phys_v2_common_heavy.families.angle_degrees.frame_maximum_distribution.all.p99,30,4.33682239435764,0.2875130496655206,0.1,0.1,0.6655957896181922,9.550801791846531
truth90_validation,T2,Linear,Phys_v2_common_heavy.families.angle_degrees.frame_maximum_distribution.positive.count,30,-7.5,-7.0,0.8,0.13333333333333333,-9.667499999999999,-5.333333333333333
truth90_validation,T2,NeuralMD,Phys_v2_common_heavy.families.angle_degrees.frame_maximum_distribution.positive.count,30,9.866666666666667,8.5,0.0,0.13333333333333333,7.565833333333333,12.366666666666667
truth90_validation,T2,Linear,Phys_v2_common_heavy.families.angle_degrees.frame_maximum_distribution.positive.maximum,27,-36.142403784754656,-34.56826517853237,0.9629629629629629,0.0,-42.41442168438692,-29.94264016920604
truth90_validation,T2,NeuralMD,Phys_v2_common_heavy.families.angle_degrees.frame_maximum_distribution.positive.maximum,4,-0.6817085315683875,-0.3621665678672683,0.75,0.0,-1.8840108329920016,0.20105180615410695
truth90_validation,T2,Linear,Phys_v2_common_heavy.families.angle_degrees.frame_maximum_distribution.positive.mean,27,-25.49657265139763,-22.22030150674332,1.0,0.0,-30.630293012486636,-20.562683844168497
truth90_validation,T2,NeuralMD,Phys_v2_common_heavy.families.angle_degrees.frame_maximum_distribution.positive.mean,4,-0.4928133988993222,-0.3554179334736678,0.75,0.0,-1.0387666343617288,-0.08425562886257013
truth90_validation,T2,Linear,Phys_v2_common_heavy.families.angle_degrees.frame_maximum_distribution.positive.p50,27,-28.531479619695624,-24.71971235810015,1.0,0.0,-34.6813290269437,-22.90946895979941
truth90_validation,T2,NeuralMD,Phys_v2_common_heavy.families.angle_degrees.frame_maximum_distribution.positive.p50,4,-0.5688705693744931,-0.47960713087410667,1.0,0.0,-1.151595543348834,-0.138574382183254
truth90_validation,T2,Linear,Phys_v2_common_heavy.families.angle_degrees.frame_maximum_distribution.positive.p90,27,-37.48625154810184,-34.207739529895306,1.0,0.0,-44.54470408681522,-30.703575747778142
truth90_validation,T2,NeuralMD,Phys_v2_common_heavy.families.angle_degrees.frame_maximum_distribution.positive.p90,4,-0.7637108907585286,-0.49349226629325926,0.75,0.0,-1.7091148352739856,-0.014695522319819326
truth90_validation,T2,Linear,Phys_v2_common_heavy.families.angle_degrees.frame_maximum_distribution.positive.p95,27,-37.88944784918498,-34.72007218045783,0.9629629629629629,0.0,-44.85203211686534,-31.332680531116328
truth90_validation,T2,NeuralMD,Phys_v2_common_heavy.families.angle_degrees.frame_maximum_distribution.positive.p95,4,-0.7528647323147764,-0.48836628467173804,0.75,0.0,-1.7971969397849448,0.02696902751235339
truth90_validation,T2,Linear,Phys_v2_common_heavy.families.angle_degrees.frame_maximum_distribution.positive.p99,27,-36.49181259764073,-35.32993943489604,0.9629629629629629,0.0,-42.69261822888896,-30.301960710763293
truth90_validation,T2,NeuralMD,Phys_v2_common_heavy.families.angle_degrees.frame_maximum_distribution.positive.p99,4,-0.6959397717176657,-0.3874065112281626,0.75,0.0,-1.8682070040869228,0.16779420016208824
truth90_validation,T2,Linear,Phys_v2_common_heavy.families.angle_degrees.threshold,30,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,T2,NeuralMD,Phys_v2_common_heavy.families.angle_degrees.threshold,30,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,T2,Linear,Phys_v2_common_heavy.families.bond_relative.anomaly_frame_fraction,30,-0.9133333333333333,-0.95,1.0,0.0,-0.945,-0.88
truth90_validation,T2,NeuralMD,Phys_v2_common_heavy.families.bond_relative.anomaly_frame_fraction,30,-0.06333333333333334,0.0,0.23333333333333334,0.7333333333333333,-0.12166666666666666,-0.016666666666666666
truth90_validation,T2,Linear,Phys_v2_common_heavy.families.bond_relative.constraint_anomaly_fraction,30,-0.5777320911075698,-0.5002155172413792,1.0,0.0,-0.6498793638204993,-0.5136688985416968
truth90_validation,T2,NeuralMD,Phys_v2_common_heavy.families.bond_relative.constraint_anomaly_fraction,30,-0.005559669683345884,0.0,0.23333333333333334,0.7333333333333333,-0.010571977041990503,-0.0011560475902445122
truth90_validation,T2,Linear,Phys_v2_common_heavy.families.bond_relative.constraint_distribution.all.count,30,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,T2,NeuralMD,Phys_v2_common_heavy.families.bond_relative.constraint_distribution.all.count,30,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,T2,Linear,Phys_v2_common_heavy.families.bond_relative.constraint_distribution.all.maximum,30,-3.6668089180715455,-2.39294123197192,1.0,0.0,-4.784091877778637,-2.6225815111193667
truth90_validation,T2,NeuralMD,Phys_v2_common_heavy.families.bond_relative.constraint_distribution.all.maximum,30,-0.02255738460426761,-0.007669148850687937,0.6666666666666666,0.03333333333333333,-0.039951576976362216,-0.007316721127590622
truth90_validation,T2,Linear,Phys_v2_common_heavy.families.bond_relative.constraint_distribution.all.mean,30,-0.5494022341689079,-0.21882450248788898,1.0,0.0,-0.8175499454779349,-0.3169011930675568
truth90_validation,T2,NeuralMD,Phys_v2_common_heavy.families.bond_relative.constraint_distribution.all.mean,30,-0.00031159442866345434,-4.0283491542628913e-07,0.5,0.03333333333333333,-0.0007911808703459654,3.89362203277911e-05
truth90_validation,T2,Linear,Phys_v2_common_heavy.families.bond_relative.constraint_distribution.all.p50,30,-0.29826992783019196,-0.036813761969126564,0.8333333333333334,0.16666666666666666,-0.5297248927360894,-0.12846558430567145
truth90_validation,T2,NeuralMD,Phys_v2_common_heavy.families.bond_relative.constraint_distribution.all.p50,30,0.00013046688829411785,0.0,0.0,0.9333333333333333,0.0,0.00033552596583849304
truth90_validation,T2,Linear,Phys_v2_common_heavy.families.bond_relative.constraint_distribution.all.p90,30,-1.450606458890848,-0.7024582643184014,1.0,0.0,-2.0956577420170905,-0.9103663599211766
truth90_validation,T2,NeuralMD,Phys_v2_common_heavy.families.bond_relative.constraint_distribution.all.p90,30,0.0006512461108703455,0.0,0.03333333333333333,0.6333333333333333,-0.00040017992964834834,0.001964249505882333
truth90_validation,T2,Linear,Phys_v2_common_heavy.families.bond_relative.constraint_distribution.all.p95,30,-1.976775972602156,-1.0726815635289588,1.0,0.0,-2.756161187193145,-1.2905507729120904
truth90_validation,T2,NeuralMD,Phys_v2_common_heavy.families.bond_relative.constraint_distribution.all.p95,30,-0.0025919934227875835,0.0,0.13333333333333333,0.6,-0.007230708563406623,0.00048783216571334463
truth90_validation,T2,Linear,Phys_v2_common_heavy.families.bond_relative.constraint_distribution.all.p99,30,-2.983744256105439,-2.0158324728582713,1.0,0.0,-3.9770633217188,-2.0986941781598754
truth90_validation,T2,NeuralMD,Phys_v2_common_heavy.families.bond_relative.constraint_distribution.all.p99,30,-0.013146266995776217,0.0,0.4,0.16666666666666666,-0.026351356011379137,-0.0027315386146230226
truth90_validation,T2,Linear,Phys_v2_common_heavy.families.bond_relative.constraint_distribution.positive.count,30,-311.6333333333333,-296.0,1.0,0.0,-383.70416666666665,-248.56583333333333
truth90_validation,T2,NeuralMD,Phys_v2_common_heavy.families.bond_relative.constraint_distribution.positive.count,30,55.46666666666667,17.0,0.1,0.03333333333333333,26.39333333333333,91.67083333333332
truth90_validation,T2,Linear,Phys_v2_common_heavy.families.bond_relative.constraint_distribution.positive.maximum,28,-3.888117449858739,-2.605034998793289,1.0,0.0,-5.128220841315305,-2.7775533803835484
truth90_validation,T2,NeuralMD,Phys_v2_common_heavy.families.bond_relative.constraint_distribution.positive.maximum,20,-0.03377225882393768,-0.014219728866218827,0.95,0.0,-0.058611997072082506,-0.013091508521680792
truth90_validation,T2,Linear,Phys_v2_common_heavy.families.bond_relative.constraint_distribution.positive.mean,28,-0.7213018781934093,-0.4125603980794068,1.0,0.0,-0.9955724409100298,-0.48649762903065746
truth90_validation,T2,NeuralMD,Phys_v2_common_heavy.families.bond_relative.constraint_distribution.positive.mean,20,-0.01669134277879992,-0.007512393187837493,1.0,0.0,-0.026764697803161076,-0.008773070232536645
truth90_validation,T2,Linear,Phys_v2_common_heavy.families.bond_relative.constraint_distribution.positive.p50,28,-0.4652198904173475,-0.21612978890294604,1.0,0.0,-0.6813104805605875,-0.2759994730155246
truth90_validation,T2,NeuralMD,Phys_v2_common_heavy.families.bond_relative.constraint_distribution.positive.p50,20,-0.01501254936348977,-0.0072102200633389485,1.0,0.0,-0.024187815545341218,-0.008187537386583722
truth90_validation,T2,Linear,Phys_v2_common_heavy.families.bond_relative.constraint_distribution.positive.p90,28,-1.7931236132667792,-1.1621103730248086,1.0,0.0,-2.475061145789819,-1.1973117577912875
truth90_validation,T2,NeuralMD,Phys_v2_common_heavy.families.bond_relative.constraint_distribution.positive.p90,20,-0.03305796121326141,-0.013456895174626294,1.0,0.0,-0.05219889783519502,-0.017253317601240978
truth90_validation,T2,Linear,Phys_v2_common_heavy.families.bond_relative.constraint_distribution.positive.p95,28,-2.351802728109973,-1.6209004081447147,1.0,0.0,-3.1175886137081568,-1.6108494518518122
truth90_validation,T2,NeuralMD,Phys_v2_common_heavy.families.bond_relative.constraint_distribution.positive.p95,20,-0.035220026207845694,-0.0144711254413677,1.0,0.0,-0.05784835518910469,-0.016669133817387764
truth90_validation,T2,Linear,Phys_v2_common_heavy.families.bond_relative.constraint_distribution.positive.p99,28,-3.2920781893750006,-2.1910404414221505,1.0,0.0,-4.28235136119734,-2.3530209920051237
truth90_validation,T2,NeuralMD,Phys_v2_common_heavy.families.bond_relative.constraint_distribution.positive.p99,20,-0.03505074771975147,-0.0151877847485835,0.95,0.0,-0.059198811316156424,-0.014600514378429437
truth90_validation,T2,Linear,Phys_v2_common_heavy.families.bond_relative.finite_mean_squared_severity,30,-1.6873914831301458,-0.22567074208450671,1.0,0.0,-2.912121703168443,-0.7141459885916688
truth90_validation,T2,NeuralMD,Phys_v2_common_heavy.families.bond_relative.finite_mean_squared_severity,30,-5.387978943596776e-05,-2.4510532319861353e-07,0.6,0.03333333333333333,-0.0001142139877689814,-6.155243259210141e-06
truth90_validation,T2,Linear,Phys_v2_common_heavy.families.bond_relative.frame_maximum_distribution.all.count,30,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,T2,NeuralMD,Phys_v2_common_heavy.families.bond_relative.frame_maximum_distribution.all.count,30,0.0,0.0,0.0,1.0,0.0,0.0
truth90_validation,T2,Linear,Phys_v2_common_heavy.families.bond_relative.frame_maximum_distribution.all.maximum,30,-3.6668089180715455,-2.39294123197192,1.0,0.0,-4.7697422905106635,-2.590970307463541
truth90_validation,T2,NeuralMD,Phys_v2_common_heavy.families.bond_relative.frame_maximum_distribution.all.maximum,30,-0.02255738460426761,-0.007669148850687937,0.6666666666666666,0.03333333333333333,-0.04114302209972882,-0.008517760393011307
truth90_validation,T2,Linear,Phys_v2_common_heavy.families.bond_relative.frame_maximum_distribution.all.mean,30,-1.809471169319,-1.1038879189828381,1.0,0.0,-2.3806544329770576,-1.256192532007602
truth90_validation,T2,NeuralMD,Phys_v2_common_heavy.families.bond_relative.frame_maximum_distribution.all.mean,30,-0.006280441319555814,-0.0009584883813108859,0.6,0.03333333333333333,-0.012254954734362451,-0.0013367894372442618
truth90_validation,T2,Linear,Phys_v2_common_heavy.families.bond_relative.frame_maximum_distribution.all.p50,30,-1.7775778536660418,-1.0588780148531398,1.0,0.0,-2.3864937436840967,-1.1686999626724939
truth90_validation,T2,NeuralMD,Phys_v2_common_heavy.families.bond_relative.frame_maximum_distribution.all.p50,30,-0.0027732707457950034,0.0,0.13333333333333333,0.4,-0.008086378933410335,0.0013744602165752118
truth90_validation,T2,Linear,Phys_v2_common_heavy.families.bond_relative.frame_maximum_distribution.all.p90,30,-3.2853106365470657,-2.1212498623559037,1.0,0.0,-4.395017098358272,-2.306652326237955
